测点编号|监测时间|温度(℃)
T-E-1|2017-05-17 17:27:27|33.71
T-E-1|2017-05-17 17:27:39|33.71
T-E-1|2017-05-17 17:27:51|33.71
T-E-1|2017-05-17 17:28:03|32.69
T-E-1|2017-05-17 17:28:15|31.69
T-E-1|2017-05-17 17:28:27|31.69
T-E-1|2017-05-17 17:28:39|30.69
T-E-1|2017-05-17 17:28:51|30.69
T-E-1|2017-05-17 17:29:03|30.67
T-E-1|2017-05-17 17:29:15|31.67
T-E-1|2017-05-17 17:29:27|30.67
T-E-1|2017-05-17 17:29:39|32.67
T-E-1|2017-05-17 17:29:51|31.67
T-E-1|2017-05-17 17:30:03|31.65
T-E-1|2017-05-17 17:30:15|31.65
T-E-1|2017-05-17 17:30:26|30.65
T-E-1|2017-05-17 17:30:38|30.65
T-E-1|2017-05-17 17:30:50|33.65
T-E-1|2017-05-17 17:31:02|32.63
T-E-1|2017-05-17 17:31:14|33.63
T-E-1|2017-05-17 17:31:26|30.63
T-E-1|2017-05-17 17:31:38|31.63
T-E-1|2017-05-17 17:31:50|31.63
T-E-1|2017-05-17 17:32:02|31.61
T-E-1|2017-05-17 17:32:14|30.61
T-E-1|2017-05-17 17:32:26|30.61
T-E-1|2017-05-17 17:32:38|33.61
T-E-1|2017-05-17 17:32:50|32.61
T-E-1|2017-05-17 17:33:03|33.59
T-E-1|2017-05-17 17:33:15|33.59
T-E-1|2017-05-17 17:33:27|31.59
T-E-1|2017-05-17 17:33:39|31.59
T-E-1|2017-05-17 17:33:52|31.59
T-E-1|2017-05-17 17:34:04|30.58
T-E-1|2017-05-17 17:34:16|31.58
T-E-1|2017-05-17 17:34:28|32.58
T-E-1|2017-05-17 17:34:40|33.58
T-E-1|2017-05-17 17:34:52|32.58
T-E-1|2017-05-17 17:35:04|33.56
T-E-1|2017-05-17 17:35:16|31.56
T-E-1|2017-05-17 17:35:28|32.56
T-E-1|2017-05-17 17:35:40|33.56
T-E-1|2017-05-17 17:35:53|30.56
T-E-1|2017-05-17 17:36:05|30.54
T-E-1|2017-05-17 17:36:17|31.54
T-E-1|2017-05-17 17:36:29|31.54
T-E-1|2017-05-17 17:36:41|33.54
T-E-1|2017-05-17 17:36:53|31.54
T-E-1|2017-05-17 17:37:05|32.52
T-E-1|2017-05-17 17:37:17|31.52
T-E-1|2017-05-17 17:37:29|32.52
T-E-1|2017-05-17 17:37:41|30.52
T-E-1|2017-05-17 17:37:53|31.52
T-E-1|2017-05-17 17:38:05|32.5
T-E-1|2017-05-17 17:38:17|33.5
T-E-1|2017-05-17 17:38:30|31.5
T-E-1|2017-05-17 17:38:42|32.5
T-E-1|2017-05-17 17:38:54|30.5
T-E-1|2017-05-17 17:39:06|31.48
T-E-1|2017-05-17 17:39:18|33.48
T-E-1|2017-05-17 17:39:30|31.48
T-E-1|2017-05-17 17:39:42|32.48
T-E-1|2017-05-17 17:39:54|30.48
T-E-1|2017-05-17 17:40:06|31.46
T-E-1|2017-05-17 17:40:18|33.46
T-E-1|2017-05-17 17:40:31|31.46
T-E-1|2017-05-17 17:40:43|30.46
T-E-1|2017-05-17 17:40:55|31.46
T-E-1|2017-05-17 17:41:07|30.44
T-E-1|2017-05-17 17:41:19|33.44
T-E-1|2017-05-17 17:41:31|30.44
T-E-1|2017-05-17 17:41:43|31.44
T-E-1|2017-05-17 17:41:55|32.44
T-E-1|2017-05-17 17:42:07|33.42
T-E-1|2017-05-17 17:42:19|31.42
T-E-1|2017-05-17 17:42:31|32.42
T-E-1|2017-05-17 17:42:43|33.42
T-E-1|2017-05-17 17:42:55|33.42
T-E-1|2017-05-17 17:43:08|31.41
T-E-1|2017-05-17 17:43:20|31.41
T-E-1|2017-05-17 17:43:32|30.41
T-E-1|2017-05-17 17:43:44|30.41
T-E-1|2017-05-17 17:43:56|30.41
T-E-1|2017-05-17 17:44:08|30.39
T-E-1|2017-05-17 17:44:20|33.39
T-E-1|2017-05-17 17:44:32|33.39
T-E-1|2017-05-17 17:44:44|33.39
T-E-1|2017-05-17 17:44:56|32.39
T-E-1|2017-05-17 17:45:09|32.37
T-E-1|2017-05-17 17:45:21|30.37
T-E-1|2017-05-17 17:45:33|31.37
T-E-1|2017-05-17 17:45:45|30.37
T-E-1|2017-05-17 17:45:57|30.37
T-E-1|2017-05-17 17:46:10|30.35
T-E-1|2017-05-17 17:46:22|33.35
T-E-1|2017-05-17 17:46:34|31.35
T-E-1|2017-05-17 17:46:46|31.35
T-E-1|2017-05-17 17:46:58|31.35
T-E-1|2017-05-17 17:47:10|31.33
T-E-1|2017-05-17 17:47:22|31.33
T-E-1|2017-05-17 17:47:34|32.33
T-E-1|2017-05-17 17:47:46|32.33
T-E-1|2017-05-17 17:47:59|32.33
T-E-1|2017-05-17 17:48:11|32.31
T-E-1|2017-05-17 17:48:23|33.31
T-E-1|2017-05-17 17:48:35|33.31
T-E-1|2017-05-17 17:48:47|33.31
T-E-1|2017-05-17 17:48:59|32.31
T-E-1|2017-05-17 17:49:12|31.29
T-E-1|2017-05-17 17:49:24|33.29
T-E-1|2017-05-17 17:49:36|32.29
T-E-1|2017-05-17 17:49:48|33.29
T-E-1|2017-05-17 17:50:00|30.27
T-E-1|2017-05-17 17:50:13|30.27
T-E-1|2017-05-17 17:50:25|32.27
T-E-1|2017-05-17 17:50:37|32.27
T-E-1|2017-05-17 17:50:49|32.27
T-E-1|2017-05-17 17:51:01|33.25
T-E-1|2017-05-17 17:51:13|33.25
T-E-1|2017-05-17 17:51:25|32.25
T-E-1|2017-05-17 17:51:38|30.25
T-E-1|2017-05-17 17:51:50|32.25
T-E-1|2017-05-17 17:52:02|31.23
T-E-1|2017-05-17 17:52:14|30.23
T-E-1|2017-05-17 17:52:26|32.23
T-E-1|2017-05-17 17:52:39|31.23
T-E-1|2017-05-17 17:52:51|30.23
T-E-1|2017-05-17 17:53:03|32.21
T-E-1|2017-05-17 17:53:15|31.21
T-E-1|2017-05-17 17:53:27|32.21
T-E-1|2017-05-17 17:53:39|31.21
T-E-1|2017-05-17 17:53:52|30.21
T-E-1|2017-05-17 17:54:04|30.19
T-E-1|2017-05-17 17:54:16|32.19
T-E-1|2017-05-17 17:54:28|32.19
T-E-1|2017-05-17 17:54:40|33.19
T-E-1|2017-05-17 17:54:53|32.19
T-E-1|2017-05-17 17:55:05|30.17
T-E-1|2017-05-17 17:55:17|32.17
T-E-1|2017-05-17 17:55:30|31.17
T-E-1|2017-05-17 17:55:42|32.17
T-E-1|2017-05-17 17:55:54|31.17
T-E-1|2017-05-17 17:56:06|33.15
T-E-1|2017-05-17 17:56:18|32.15
T-E-1|2017-05-17 17:56:31|31.15
T-E-1|2017-05-17 17:56:43|33.15
T-E-1|2017-05-17 17:56:55|31.15
T-E-1|2017-05-17 17:57:07|31.13
T-E-1|2017-05-17 17:57:19|33.13
T-E-1|2017-05-17 17:57:31|32.13
T-E-1|2017-05-17 17:57:43|33.13
T-E-1|2017-05-17 17:57:55|30.13
T-E-1|2017-05-17 17:58:07|30.11
T-E-1|2017-05-17 17:58:20|32.11
T-E-1|2017-05-17 17:58:32|30.11
T-E-1|2017-05-17 17:58:44|30.11
T-E-1|2017-05-17 17:58:56|30.11
T-E-1|2017-05-17 17:59:07|32.09
T-E-1|2017-05-17 17:59:19|33.09
T-E-1|2017-05-17 17:59:31|30.09
T-E-1|2017-05-17 17:59:43|33.09
T-E-1|2017-05-17 17:59:55|31.09
T-E-1|2017-05-17 18:00:09|32.07
T-E-1|2017-05-17 18:00:21|33.07
T-E-1|2017-05-17 18:00:33|32.07
T-E-1|2017-05-17 18:00:44|33.07
T-E-1|2017-05-17 18:00:57|31.07
T-E-1|2017-05-17 18:01:09|30.05
T-E-1|2017-05-17 18:01:20|31.05
T-E-1|2017-05-17 18:01:32|31.05
T-E-1|2017-05-17 18:01:44|30.05
T-E-1|2017-05-17 18:01:56|30.05
T-E-1|2017-05-17 18:02:08|30.03
T-E-1|2017-05-17 18:02:20|31.03
T-E-1|2017-05-17 18:02:32|30.03
T-E-1|2017-05-17 18:02:44|31.03
T-E-1|2017-05-17 18:02:55|30.03
T-E-1|2017-05-17 18:03:07|30.01
T-E-1|2017-05-17 18:03:19|32.01
T-E-1|2017-05-17 18:03:31|31.01
T-E-1|2017-05-17 18:03:42|32.01
T-E-1|2017-05-17 18:03:54|33.01
T-E-1|2017-05-17 18:04:06|32.99
T-E-1|2017-05-17 18:04:18|29.99
T-E-1|2017-05-17 18:04:29|30.99
T-E-1|2017-05-17 18:04:41|31.99
T-E-1|2017-05-17 18:04:53|29.99
T-E-1|2017-05-17 18:05:05|30.97
T-E-1|2017-05-17 18:05:16|32.97
T-E-1|2017-05-17 18:05:28|32.97
T-E-1|2017-05-17 18:05:40|29.97
T-E-1|2017-05-17 18:05:52|30.97
T-E-1|2017-05-17 18:06:03|31.95
T-E-1|2017-05-17 18:06:15|29.95
T-E-1|2017-05-17 18:06:27|30.95
T-E-1|2017-05-17 18:06:39|32.95
T-E-1|2017-05-17 18:06:51|31.95
T-E-1|2017-05-17 18:07:02|32.93
T-E-1|2017-05-17 18:07:14|29.93
T-E-1|2017-05-17 18:07:26|31.93
T-E-1|2017-05-17 18:07:38|32.93
T-E-1|2017-05-17 18:07:49|30.93
T-E-1|2017-05-17 18:08:01|31.91
T-E-1|2017-05-17 18:08:13|30.91
T-E-1|2017-05-17 18:08:25|30.91
T-E-1|2017-05-17 18:08:36|31.91
T-E-1|2017-05-17 18:08:48|30.91
T-E-1|2017-05-17 18:09:00|32.89
T-E-1|2017-05-17 18:09:12|31.89
T-E-1|2017-05-17 18:09:24|32.89
T-E-1|2017-05-17 18:09:36|31.89
T-E-1|2017-05-17 18:09:47|29.89
T-E-1|2017-05-17 18:09:59|30.89
T-E-1|2017-05-17 18:10:11|29.87
T-E-1|2017-05-17 18:10:23|29.87
T-E-1|2017-05-17 18:10:35|30.87
T-E-1|2017-05-17 18:10:46|32.87
T-E-1|2017-05-17 18:10:58|29.87
T-E-1|2017-05-17 18:11:10|29.85
T-E-1|2017-05-17 18:11:22|29.85
T-E-1|2017-05-17 18:11:34|32.85
T-E-1|2017-05-17 18:11:46|29.85
T-E-1|2017-05-17 18:11:57|32.85
T-E-1|2017-05-17 18:12:09|32.83
T-E-1|2017-05-17 18:12:21|31.83
T-E-1|2017-05-17 18:12:33|29.83
T-E-1|2017-05-17 18:12:45|30.83
T-E-1|2017-05-17 18:12:57|31.83
T-E-1|2017-05-17 18:13:08|31.81
T-E-1|2017-05-17 18:13:20|32.81
T-E-1|2017-05-17 18:13:32|32.81
T-E-1|2017-05-17 18:13:44|29.81
T-E-1|2017-05-17 18:13:56|32.81
T-E-1|2017-05-17 18:14:08|31.79
T-E-1|2017-05-17 18:14:19|31.79
T-E-1|2017-05-17 18:14:31|31.79
T-E-1|2017-05-17 18:14:43|32.79
T-E-1|2017-05-17 18:14:55|29.79
T-E-1|2017-05-17 18:15:07|30.77
T-E-1|2017-05-17 18:15:18|30.77
T-E-1|2017-05-17 18:15:30|30.77
T-E-1|2017-05-17 18:15:42|29.77
T-E-1|2017-05-17 18:15:54|29.77
T-E-1|2017-05-17 18:16:06|30.75
T-E-1|2017-05-17 18:16:18|30.75
T-E-1|2017-05-17 18:16:29|30.75
T-E-1|2017-05-17 18:16:41|30.75
T-E-1|2017-05-17 18:16:53|30.75
T-E-1|2017-05-17 18:17:05|30.73
T-E-1|2017-05-17 18:17:17|31.73
T-E-1|2017-05-17 18:17:29|32.73
T-E-1|2017-05-17 18:17:41|30.73
T-E-1|2017-05-17 18:17:52|31.73
T-E-1|2017-05-17 18:18:04|31.71
T-E-1|2017-05-17 18:18:16|30.71
T-E-1|2017-05-17 18:18:28|30.71
T-E-1|2017-05-17 18:18:40|31.71
T-E-1|2017-05-17 18:18:51|32.71
T-E-1|2017-05-17 18:19:03|30.69
T-E-1|2017-05-17 18:19:15|30.69
T-E-1|2017-05-17 18:19:27|30.69
T-E-1|2017-05-17 18:19:39|29.69
T-E-1|2017-05-17 18:19:51|31.69
T-E-1|2017-05-17 18:20:03|30.67
T-E-1|2017-05-17 18:20:14|29.67
T-E-1|2017-05-17 18:20:26|29.67
T-E-1|2017-05-17 18:20:38|31.67
T-E-1|2017-05-17 18:20:50|32.67
T-E-1|2017-05-17 18:21:02|32.65
T-E-1|2017-05-17 18:21:14|31.65
T-E-1|2017-05-17 18:21:25|30.65
T-E-1|2017-05-17 18:21:37|30.65
T-E-1|2017-05-17 18:21:49|29.65
T-E-1|2017-05-17 18:22:01|32.63
T-E-1|2017-05-17 18:22:13|29.63
T-E-1|2017-05-17 18:22:25|29.63
T-E-1|2017-05-17 18:22:37|32.63
T-E-1|2017-05-17 18:22:49|31.63
T-E-1|2017-05-17 18:23:00|31.61
T-E-1|2017-05-17 18:23:12|32.61
T-E-1|2017-05-17 18:23:24|31.61
T-E-1|2017-05-17 18:23:36|29.61
T-E-1|2017-05-17 18:23:48|32.61
T-E-1|2017-05-17 18:24:00|29.59
T-E-1|2017-05-17 18:24:11|32.59
T-E-1|2017-05-17 18:24:23|32.59
T-E-1|2017-05-17 18:24:35|32.59
T-E-1|2017-05-17 18:24:47|32.59
T-E-1|2017-05-17 18:24:59|31.59
T-E-1|2017-05-17 18:25:10|31.57
T-E-1|2017-05-17 18:25:22|30.57
T-E-1|2017-05-17 18:25:34|31.57
T-E-1|2017-05-17 18:25:46|29.57
T-E-1|2017-05-17 18:25:58|29.57
T-E-1|2017-05-17 18:26:10|31.55
T-E-1|2017-05-17 18:26:22|31.55
T-E-1|2017-05-17 18:26:34|31.55
T-E-1|2017-05-17 18:26:45|29.55
T-E-1|2017-05-17 18:26:57|32.55
T-E-1|2017-05-17 18:27:09|30.53
T-E-1|2017-05-17 18:27:21|30.53
T-E-1|2017-05-17 18:27:33|29.53
T-E-1|2017-05-17 18:27:45|32.53
T-E-1|2017-05-17 18:27:57|31.53
T-E-1|2017-05-17 18:28:09|32.51
T-E-1|2017-05-17 18:28:21|30.51
T-E-1|2017-05-17 18:28:32|29.51
T-E-1|2017-05-17 18:28:44|30.51
T-E-1|2017-05-17 18:28:56|29.51
T-E-1|2017-05-17 18:29:08|32.48
T-E-1|2017-05-17 18:29:20|31.48
T-E-1|2017-05-17 18:29:32|29.48
T-E-1|2017-05-17 18:29:44|30.48
T-E-1|2017-05-17 18:29:56|29.48
T-E-1|2017-05-17 18:30:07|32.46
T-E-1|2017-05-17 18:30:19|31.46
T-E-1|2017-05-17 18:30:31|29.46
T-E-1|2017-05-17 18:30:43|31.46
T-E-1|2017-05-17 18:30:55|30.46
T-E-1|2017-05-17 18:31:07|31.44
T-E-1|2017-05-17 18:31:19|29.44
T-E-1|2017-05-17 18:31:30|31.44
T-E-1|2017-05-17 18:31:42|31.44
T-E-1|2017-05-17 18:31:54|29.44
T-E-1|2017-05-17 18:32:06|31.42
T-E-1|2017-05-17 18:32:18|29.42
T-E-1|2017-05-17 18:32:30|30.42
T-E-1|2017-05-17 18:32:42|32.42
T-E-1|2017-05-17 18:32:54|30.42
T-E-1|2017-05-17 18:33:05|32.4
T-E-1|2017-05-17 18:33:17|30.4
T-E-1|2017-05-17 18:33:29|29.4
T-E-1|2017-05-17 18:33:41|32.4
T-E-1|2017-05-17 18:33:53|31.4
T-E-1|2017-05-17 18:34:05|32.38
T-E-1|2017-05-17 18:34:17|30.38
T-E-1|2017-05-17 18:34:29|32.38
T-E-1|2017-05-17 18:34:40|29.38
T-E-1|2017-05-17 18:34:52|31.38
T-E-1|2017-05-17 18:35:04|29.36
T-E-1|2017-05-17 18:35:16|29.36
T-E-1|2017-05-17 18:35:28|31.36
T-E-1|2017-05-17 18:35:40|32.36
T-E-1|2017-05-17 18:35:52|30.36
T-E-1|2017-05-17 18:36:04|29.34
T-E-1|2017-05-17 18:36:16|31.34
T-E-1|2017-05-17 18:36:27|32.34
T-E-1|2017-05-17 18:36:39|29.34
T-E-1|2017-05-17 18:36:51|29.34
T-E-1|2017-05-17 18:37:03|29.32
T-E-1|2017-05-17 18:37:15|31.32
T-E-1|2017-05-17 18:37:27|29.32
T-E-1|2017-05-17 18:37:39|29.32
T-E-1|2017-05-17 18:37:51|31.32
T-E-1|2017-05-17 18:38:03|32.3
T-E-1|2017-05-17 18:38:15|30.3
T-E-1|2017-05-17 18:38:27|32.3
T-E-1|2017-05-17 18:38:38|29.3
T-E-1|2017-05-17 18:38:50|29.3
T-E-1|2017-05-17 18:39:02|30.28
T-E-1|2017-05-17 18:39:14|31.28
T-E-1|2017-05-17 18:39:26|32.28
T-E-1|2017-05-17 18:39:38|30.28
T-E-1|2017-05-17 18:39:50|32.28
T-E-1|2017-05-17 18:40:02|29.25
T-E-1|2017-05-17 18:40:14|31.25
T-E-1|2017-05-17 18:40:26|32.25
T-E-1|2017-05-17 18:40:37|32.25
T-E-1|2017-05-17 18:40:49|30.25
T-E-1|2017-05-17 18:41:01|31.23
T-E-1|2017-05-17 18:41:13|30.23
T-E-1|2017-05-17 18:41:25|31.23
T-E-1|2017-05-17 18:41:37|29.23
T-E-1|2017-05-17 18:41:49|31.23
T-E-1|2017-05-17 18:42:01|29.21
T-E-1|2017-05-17 18:42:13|30.21
T-E-1|2017-05-17 18:42:25|30.21
T-E-1|2017-05-17 18:42:37|31.21
T-E-1|2017-05-17 18:42:49|31.21
T-E-1|2017-05-17 18:43:01|31.19
T-E-1|2017-05-17 18:43:13|31.19
T-E-1|2017-05-17 18:43:25|32.19
T-E-1|2017-05-17 18:43:37|32.19
T-E-1|2017-05-17 18:43:49|29.19
T-E-1|2017-05-17 18:44:01|31.17
T-E-1|2017-05-17 18:44:13|31.17
T-E-1|2017-05-17 18:44:25|30.17
T-E-1|2017-05-17 18:44:37|31.17
T-E-1|2017-05-17 18:44:49|30.17
T-E-1|2017-05-17 18:45:01|31.15
T-E-1|2017-05-17 18:45:13|31.15
T-E-1|2017-05-17 18:45:25|31.15
T-E-1|2017-05-17 18:45:36|30.15
T-E-1|2017-05-17 18:45:49|30.15
T-E-1|2017-05-17 18:46:01|32.13
T-E-1|2017-05-17 18:46:13|29.13
T-E-1|2017-05-17 18:46:24|29.13
T-E-1|2017-05-17 18:46:36|30.13
T-E-1|2017-05-17 18:46:48|29.13
T-E-1|2017-05-17 18:47:00|31.11
T-E-1|2017-05-17 18:47:12|32.11
T-E-1|2017-05-17 18:47:24|29.11
T-E-1|2017-05-17 18:47:36|32.11
T-E-1|2017-05-17 18:47:48|31.11
T-E-1|2017-05-17 18:48:00|32.08
T-E-1|2017-05-17 18:48:12|30.08
T-E-1|2017-05-17 18:48:24|30.08
T-E-1|2017-05-17 18:48:36|29.08
T-E-1|2017-05-17 18:48:48|32.08
T-E-1|2017-05-17 18:49:00|32.06
T-E-1|2017-05-17 18:49:12|32.06
T-E-1|2017-05-17 18:49:24|31.06
T-E-1|2017-05-17 18:49:36|32.06
T-E-1|2017-05-17 18:49:48|32.06
T-E-1|2017-05-17 18:50:00|32.04
T-E-1|2017-05-17 18:50:12|32.04
T-E-1|2017-05-17 18:50:24|31.04
T-E-1|2017-05-17 18:50:36|32.04
T-E-1|2017-05-17 18:50:48|32.04
T-E-1|2017-05-17 18:51:00|31.02
T-E-1|2017-05-17 18:51:12|32.02
T-E-1|2017-05-17 18:51:24|32.02
T-E-1|2017-05-17 18:51:36|32.02
T-E-1|2017-05-17 18:51:48|29.02
T-E-1|2017-05-17 18:52:00|31
T-E-1|2017-05-17 18:52:12|32
T-E-1|2017-05-17 18:52:24|30
T-E-1|2017-05-17 18:52:36|30
T-E-1|2017-05-17 18:52:48|32
T-E-1|2017-05-17 18:53:00|30.98
T-E-1|2017-05-17 18:53:12|29.98
T-E-1|2017-05-17 18:53:24|28.98
T-E-1|2017-05-17 18:53:36|28.98
T-E-1|2017-05-17 18:53:48|30.98
T-E-1|2017-05-17 18:54:00|29.96
T-E-1|2017-05-17 18:54:12|30.96
T-E-1|2017-05-17 18:54:24|29.96
T-E-1|2017-05-17 18:54:36|31.96
T-E-1|2017-05-17 18:54:48|30.96
T-E-1|2017-05-17 18:55:00|29.94
T-E-1|2017-05-17 18:55:12|31.94
T-E-1|2017-05-17 18:55:24|29.94
T-E-1|2017-05-17 18:55:36|29.94
T-E-1|2017-05-17 18:55:48|31.94
T-E-1|2017-05-17 18:56:00|31.91
T-E-1|2017-05-17 18:56:12|29.91
T-E-1|2017-05-17 18:56:24|31.91
T-E-1|2017-05-17 18:56:36|31.91
T-E-1|2017-05-17 18:56:48|28.91
T-E-1|2017-05-17 18:57:00|29.89
T-E-1|2017-05-17 18:57:12|31.89
T-E-1|2017-05-17 18:57:24|29.89
T-E-1|2017-05-17 18:57:37|31.89
T-E-1|2017-05-17 18:57:49|29.89
T-E-1|2017-05-17 18:58:01|31.87
T-E-1|2017-05-17 18:58:13|29.87
T-E-1|2017-05-17 18:58:25|31.87
T-E-1|2017-05-17 18:58:37|29.87
T-E-1|2017-05-17 18:58:50|31.87
T-E-1|2017-05-17 18:59:02|30.85
T-E-1|2017-05-17 18:59:14|30.85
T-E-1|2017-05-17 18:59:26|30.85
T-E-1|2017-05-17 18:59:39|28.85
T-E-1|2017-05-17 18:59:51|30.85
T-E-1|2017-05-17 19:00:04|28.83
T-E-1|2017-05-17 19:00:16|29.83
T-E-1|2017-05-17 19:00:28|29.83
T-E-1|2017-05-17 19:00:40|29.83
T-E-1|2017-05-17 19:00:52|28.83
T-E-1|2017-05-17 19:01:04|29.81
T-E-1|2017-05-17 19:01:16|28.81
T-E-1|2017-05-17 19:01:28|29.81
T-E-1|2017-05-17 19:01:40|29.81
T-E-1|2017-05-17 19:01:52|29.81
T-E-1|2017-05-17 19:02:04|31.79
T-E-1|2017-05-17 19:02:16|29.79
T-E-1|2017-05-17 19:02:28|29.79
T-E-1|2017-05-17 19:02:40|28.79
T-E-1|2017-05-17 19:02:52|28.79
T-E-1|2017-05-17 19:03:04|31.76
T-E-1|2017-05-17 19:03:16|30.76
T-E-1|2017-05-17 19:03:28|29.76
T-E-1|2017-05-17 19:03:40|31.76
T-E-1|2017-05-17 19:03:52|28.76
T-E-1|2017-05-17 19:04:04|31.74
T-E-1|2017-05-17 19:04:16|30.74
T-E-1|2017-05-17 19:04:28|29.74
T-E-1|2017-05-17 19:04:40|30.74
T-E-1|2017-05-17 19:04:52|30.74
T-E-1|2017-05-17 19:05:04|29.72
T-E-1|2017-05-17 19:05:16|29.72
T-E-1|2017-05-17 19:05:28|29.72
T-E-1|2017-05-17 19:05:40|28.72
T-E-1|2017-05-17 19:05:52|29.72
T-E-1|2017-05-17 19:06:03|28.7
T-E-1|2017-05-17 19:06:15|28.7
T-E-1|2017-05-17 19:06:27|29.7
T-E-1|2017-05-17 19:06:39|31.7
T-E-1|2017-05-17 19:06:51|29.7
T-E-1|2017-05-17 19:07:03|28.68
T-E-1|2017-05-17 19:07:15|28.68
T-E-1|2017-05-17 19:07:27|29.68
T-E-1|2017-05-17 19:07:39|29.68
T-E-1|2017-05-17 19:07:51|28.68
T-E-1|2017-05-17 19:08:03|31.66
T-E-1|2017-05-17 19:08:15|31.66
T-E-1|2017-05-17 19:08:27|30.66
T-E-1|2017-05-17 19:08:39|28.66
T-E-1|2017-05-17 19:08:51|30.66
T-E-1|2017-05-17 19:09:03|28.63
T-E-1|2017-05-17 19:09:15|28.63
T-E-1|2017-05-17 19:09:27|30.63
T-E-1|2017-05-17 19:09:39|28.63
T-E-1|2017-05-17 19:09:51|31.63
T-E-1|2017-05-17 19:10:03|29.61
T-E-1|2017-05-17 19:10:15|28.61
T-E-1|2017-05-17 19:10:27|31.61
T-E-1|2017-05-17 19:10:39|28.61
T-E-1|2017-05-17 19:10:51|31.61
T-E-1|2017-05-17 19:11:03|29.59
T-E-1|2017-05-17 19:11:15|31.59
T-E-1|2017-05-17 19:11:27|29.59
T-E-1|2017-05-17 19:11:39|31.59
T-E-1|2017-05-17 19:11:51|31.59
T-E-1|2017-05-17 19:12:03|28.57
T-E-1|2017-05-17 19:12:15|31.57
T-E-1|2017-05-17 19:12:27|29.57
T-E-1|2017-05-17 19:12:39|28.57
T-E-1|2017-05-17 19:12:51|31.57
T-E-1|2017-05-17 19:13:03|28.55
T-E-1|2017-05-17 19:13:15|31.55
T-E-1|2017-05-17 19:13:27|31.55
T-E-1|2017-05-17 19:13:39|29.55
T-E-1|2017-05-17 19:13:51|31.55
T-E-1|2017-05-17 19:14:03|30.53
T-E-1|2017-05-17 19:14:16|28.53
T-E-1|2017-05-17 19:14:28|30.53
T-E-1|2017-05-17 19:14:40|30.53
T-E-1|2017-05-17 19:14:52|30.53
T-E-1|2017-05-17 19:15:04|28.51
T-E-1|2017-05-17 19:15:16|29.51
T-E-1|2017-05-17 19:15:28|29.51
T-E-1|2017-05-17 19:15:40|30.51
T-E-1|2017-05-17 19:15:52|28.51
T-E-1|2017-05-17 19:16:04|29.48
T-E-1|2017-05-17 19:16:16|30.48
T-E-1|2017-05-17 19:16:28|30.48
T-E-1|2017-05-17 19:16:40|30.48
T-E-1|2017-05-17 19:16:52|31.48
T-E-1|2017-05-17 19:17:04|31.46
T-E-1|2017-05-17 19:17:16|31.46
T-E-1|2017-05-17 19:17:28|28.46
T-E-1|2017-05-17 19:17:41|31.46
T-E-1|2017-05-17 19:17:53|28.46
T-E-1|2017-05-17 19:18:05|31.44
T-E-1|2017-05-17 19:18:17|30.44
T-E-1|2017-05-17 19:18:29|30.44
T-E-1|2017-05-17 19:18:41|30.44
T-E-1|2017-05-17 19:18:53|31.44
T-E-1|2017-05-17 19:19:05|31.42
T-E-1|2017-05-17 19:19:18|30.42
T-E-1|2017-05-17 19:19:30|28.42
T-E-1|2017-05-17 19:19:42|31.42
T-E-1|2017-05-17 19:19:54|30.42
T-E-1|2017-05-17 19:20:06|28.4
T-E-1|2017-05-17 19:20:18|29.4
T-E-1|2017-05-17 19:20:30|29.4
T-E-1|2017-05-17 19:20:43|31.4
T-E-1|2017-05-17 19:20:55|31.4
T-E-1|2017-05-17 19:21:07|30.38
T-E-1|2017-05-17 19:21:19|29.38
T-E-1|2017-05-17 19:21:31|30.38
T-E-1|2017-05-17 19:21:43|29.38
T-E-1|2017-05-17 19:21:55|28.38
T-E-1|2017-05-17 19:22:07|31.35
T-E-1|2017-05-17 19:22:19|30.35
T-E-1|2017-05-17 19:22:32|29.35
T-E-1|2017-05-17 19:22:44|31.35
T-E-1|2017-05-17 19:22:56|30.35
T-E-1|2017-05-17 19:23:08|28.33
T-E-1|2017-05-17 19:23:20|30.33
T-E-1|2017-05-17 19:23:32|31.33
T-E-1|2017-05-17 19:23:45|29.33
T-E-1|2017-05-17 19:23:57|30.33
T-E-1|2017-05-17 19:24:09|29.31
T-E-1|2017-05-17 19:24:21|31.31
T-E-1|2017-05-17 19:24:33|31.31
T-E-1|2017-05-17 19:24:46|30.31
T-E-1|2017-05-17 19:24:58|30.31
T-E-1|2017-05-17 19:25:10|31.29
T-E-1|2017-05-17 19:25:23|30.29
T-E-1|2017-05-17 19:25:35|29.29
T-E-1|2017-05-17 19:25:47|31.29
T-E-1|2017-05-17 19:25:59|28.29
T-E-1|2017-05-17 19:26:12|28.27
T-E-1|2017-05-17 19:26:24|29.27
T-E-1|2017-05-17 19:26:36|31.27
T-E-1|2017-05-17 19:26:48|28.27
T-E-1|2017-05-17 19:27:00|28.25
T-E-1|2017-05-17 19:27:13|29.25
T-E-1|2017-05-17 19:27:25|30.25
T-E-1|2017-05-17 19:27:37|30.25
T-E-1|2017-05-17 19:27:49|30.25
T-E-1|2017-05-17 19:28:02|30.22
T-E-1|2017-05-17 19:28:14|29.22
T-E-1|2017-05-17 19:28:26|28.22
T-E-1|2017-05-17 19:28:38|28.22
T-E-1|2017-05-17 19:28:51|28.22
